time,idx,temp_c,sm_mhz,power_w,fan_pct,throttle_hex
13:27:25,2,59,1942,107.92,77,0x0000000000000000
13:27:25,3,92,1687,98.65,100,0x0000000000000020
13:27:35,0,93,1567,122.82,100,0x0000000000000020
13:27:35,1,92,1267,87.35,100,0x0000000000000020
13:27:35,2,62,1942,112.38,77,0x0000000000000000
13:27:35,3,93,1380,98.98,100,0x0000000000000020
13:27:45,0,93,1320,122.05,100,0x0000000000000020
13:27:45,1,92,1080,87.57,100,0x0000000000000020
13:27:45,2,61,1942,113.36,77,0x0000000000000000
13:27:45,3,93,1320,95.54,100,0x0000000000000020
13:27:55,0,92,1897,114.68,100,0x0000000000000020
13:27:55,1,92,1222,86.75,100,0x0000000000000020
13:27:55,2,59,1942,107.59,77,0x0000000000000000
13:27:55,3,92,1650,94.72,100,0x0000000000000020
13:28:05,0,93,1657,121.76,100,0x0000000000000020
13:28:05,1,93,1005,87.88,100,0x0000000000000020
13:28:05,2,62,1942,115.07,77,0x0000000000000000
13:28:05,3,93,1320,93.92,100,0x0000000000000020
13:28:15,0,93,1462,116.74,100,0x0000000000000020
13:28:15,1,93,997,85.43,100,0x0000000000000020
13:28:15,2,62,1942,108.78,77,0x0000000000000000
13:28:15,3,93,1320,96.16,100,0x0000000000000020
13:28:25,0,93,1837,114.53,100,0x0000000000000020
13:28:25,1,93,990,85.64,100,0x0000000000000020
13:28:25,2,58,1942,107.46,77,0x0000000000000000
13:28:25,3,93,1320,95.44,100,0x0000000000000020
13:28:35,0,92,1897,116.11,100,0x0000000000000020
13:28:35,1,93,1087,85.46,100,0x0000000000000020
13:28:35,2,58,1942,106.79,77,0x0000000000000000
13:28:35,3,92,1320,92.41,100,0x0000000000000020
13:28:45,0,91,1537,74.05,100,0x0000000000000020
13:28:45,1,92,1320,66.04,100,0x0000000000000020
13:28:45,2,56,1950,49.77,77,0x0000000000000000
13:28:45,3,92,1410,69.16,100,0x0000000000000020
