time,idx,temp_c,sm_mhz,power_w,fan_pct,throttle_hex
10:45:32,2,64,1957,133.39,78,0x0000000000000000
10:45:32,3,69,1927,134.27,83,0x0000000000000000
10:45:42,0,74,1905,150.83,88,0x0000000000000000
10:45:42,1,65,1942,133.69,79,0x0000000000000000
10:45:42,2,64,1957,138.14,78,0x0000000000000000
10:45:42,3,69,1927,138.98,83,0x0000000000000000
10:45:52,0,74,1905,148.82,88,0x0000000000000000
10:45:52,1,63,1942,129.31,79,0x0000000000000000
10:45:52,2,63,1957,133.64,78,0x0000000000000000
10:45:52,3,67,1927,134.23,83,0x0000000000000000
10:46:02,0,74,1905,150.82,88,0x0000000000000000
10:46:02,1,65,1942,133.39,79,0x0000000000000000
10:46:02,2,64,1957,138.12,78,0x0000000000000000
10:46:02,3,70,1927,139.15,83,0x0000000000000000
10:46:12,0,74,1905,148.30,88,0x0000000000000000
10:46:12,1,64,1942,133.44,79,0x0000000000000000
10:46:12,2,64,1957,138.05,78,0x0000000000000000
10:46:12,3,70,1927,139.15,84,0x0000000000000000
10:46:22,0,74,1905,152.08,88,0x0000000000000000
10:46:22,1,65,1942,129.82,79,0x0000000000000000
10:46:22,2,64,1957,134.18,78,0x0000000000000000
10:46:22,3,69,1927,134.76,84,0x0000000000000000
10:46:33,0,72,1905,139.99,89,0x0000000000000000
10:46:33,1,64,1942,123.60,79,0x0000000000000000
10:46:33,2,64,1957,127.80,78,0x0000000000000000
10:46:33,3,70,1927,128.15,84,0x0000000000000000
10:46:43,0,75,1905,148.88,89,0x0000000000000000
10:46:43,1,64,1942,129.38,79,0x0000000000000000
10:46:43,2,62,1957,133.66,79,0x0000000000000000
10:46:43,3,70,1927,134.29,84,0x0000000000000000
10:46:53,0,74,1905,150.98,89,0x0000000000000000
10:46:53,1,65,1942,133.39,79,0x0000000000000000
10:46:53,2,64,1957,138.04,79,0x0000000000000000
10:46:53,3,70,1927,139.14,84,0x0000000000000000
10:47:03,0,75,1905,150.66,89,0x0000000000000000
10:47:03,1,64,1942,131.03,79,0x0000000000000000
10:47:03,2,64,1950,134.91,79,0x0000000000000000
10:47:03,3,70,1927,136.16,84,0x0000000000000000
10:47:13,0,74,1905,151.29,89,0x0000000000000000
10:47:13,1,65,1942,130.37,79,0x0000000000000000
10:47:13,2,64,1950,134.34,79,0x0000000000000000
10:47:13,3,70,1927,135.05,84,0x0000000000000000
10:47:23,0,75,1905,148.74,89,0x0000000000000000
10:47:23,1,65,1942,133.51,79,0x0000000000000000
10:47:23,2,64,1950,137.86,79,0x0000000000000000
10:47:23,3,70,1927,139.31,85,0x0000000000000000
10:47:33,0,75,1905,152.39,89,0x0000000000000000
10:47:33,1,65,1942,129.76,79,0x0000000000000000
10:47:33,2,64,1950,133.66,79,0x0000000000000000
10:47:33,3,70,1927,135.33,85,0x0000000000000000
10:47:43,0,73,1905,150.89,89,0x0000000000000000
10:47:43,1,65,1942,133.68,79,0x0000000000000000
10:47:43,2,64,1950,137.23,79,0x0000000000000000
10:47:43,3,70,1927,138.60,85,0x0000000000000000
10:47:53,0,75,1897,152.42,89,0x0000000000000000
10:47:53,1,65,1942,129.54,80,0x0000000000000000
10:47:53,2,64,1950,133.40,79,0x0000000000000000
10:47:53,3,70,1927,134.33,85,0x0000000000000000
10:48:03,0,74,1897,148.44,89,0x0000000000000000
10:48:03,1,65,1942,133.52,80,0x0000000000000000
10:48:03,2,64,1950,137.94,79,0x0000000000000000
10:48:03,3,71,1927,139.30,85,0x0000000000000000
10:48:13,0,75,1897,149.25,89,0x0000000000000000
10:48:13,1,65,1942,133.54,80,0x0000000000000000
10:48:13,2,64,1950,137.78,79,0x0000000000000000
10:48:13,3,70,1927,139.40,85,0x0000000000000000
10:48:23,0,75,1897,151.83,90,0x0000000000000000
10:48:23,1,65,1942,129.85,80,0x0000000000000000
10:48:23,2,64,1950,133.78,79,0x0000000000000000
10:48:23,3,71,1927,135.35,85,0x0000000000000000
10:48:34,0,74,1897,151.00,90,0x0000000000000000
10:48:34,1,65,1942,133.36,80,0x0000000000000000
10:48:34,2,64,1950,137.72,79,0x0000000000000000
10:48:34,3,71,1927,139.23,85,0x0000000000000000
10:48:44,0,75,1897,149.28,90,0x0000000000000000
10:48:44,1,65,1942,129.73,80,0x0000000000000000
10:48:44,2,64,1950,133.57,79,0x0000000000000000
10:48:44,3,70,1927,134.92,85,0x0000000000000000
10:48:54,0,75,1897,141.31,90,0x0000000000000000
10:48:54,1,65,1942,123.64,80,0x0000000000000000
10:48:54,2,64,1950,127.94,79,0x0000000000000000
10:48:54,3,70,1927,129.44,85,0x0000000000000000
10:49:04,0,75,1897,148.70,90,0x0000000000000000
10:49:04,1,65,1942,132.81,80,0x0000000000000000
10:49:04,2,63,1950,136.63,79,0x0000000000000000
10:49:04,3,70,1927,139.25,85,0x0000000000000000
10:49:14,0,75,1897,152.09,90,0x0000000000000000
10:49:14,1,65,1942,129.41,80,0x0000000000000000
10:49:14,2,64,1950,133.39,79,0x0000000000000000
10:49:14,3,70,1927,134.62,85,0x0000000000000000
10:49:24,0,74,1897,148.13,90,0x0000000000000000
10:49:24,1,65,1942,130.49,80,0x0000000000000000
10:49:24,2,64,1950,135.15,79,0x0000000000000000
10:49:24,3,71,1927,134.44,85,0x0000000000000000
10:49:34,0,75,1897,148.40,90,0x0000000000000000
10:49:34,1,65,1942,129.57,80,0x0000000000000000
10:49:34,2,64,1950,137.04,79,0x0000000000000000
10:49:34,3,71,1927,139.24,85,0x0000000000000000
10:49:44,0,75,1897,152.70,90,0x0000000000000000
10:49:44,1,65,1942,130.31,80,0x0000000000000000
10:49:44,2,64,1950,133.62,79,0x0000000000000000
10:49:44,3,71,1927,134.96,85,0x0000000000000000
10:49:54,0,75,1897,149.24,90,0x0000000000000000
10:49:54,1,66,1942,133.23,80,0x0000000000000000
10:49:54,2,64,1950,138.49,79,0x0000000000000000
10:49:54,3,71,1927,140.05,86,0x0000000000000000
10:50:04,0,75,1897,153.09,90,0x0000000000000000
