time,idx,temp_c,sm_mhz,power_w,fan_pct,throttle_hex
20:48:11,1,61,1920,112.74,80,0x0000000000000000
20:48:11,2,61,1942,107.66,80,0x0000000000000000
20:48:11,3,57,1965,109.10,77,0x0000000000000000
20:48:21,0,93,562,68.65,0,0x0000000000000020
20:48:21,1,60,1920,86.75,80,0x0000000000000000
20:48:21,2,60,1942,82.81,80,0x0000000000000000
20:48:21,3,56,1965,82.64,76,0x0000000000000000
20:48:31,0,93,712,69.24,0,0x0000000000000020
20:48:31,1,62,1920,87.86,80,0x0000000000000000
20:48:31,2,63,1942,81.42,80,0x0000000000000000
20:48:31,3,59,1965,84.80,76,0x0000000000000000
20:48:41,0,93,652,69.13,0,0x0000000000000020
20:48:41,1,62,1920,89.19,80,0x0000000000000000
20:48:41,2,63,1942,83.37,80,0x0000000000000000
20:48:41,3,58,1965,85.70,76,0x0000000000000000
