time,idx,temp_c,sm_mhz,power_w,fan_pct,throttle_hex
21:42:21,2,65,1942,118.37,80,0x0000000000000000
21:42:21,3,65,1920,125.62,80,0x0000000000000000
21:42:31,0,62,1957,119.12,77,0x0000000000000000
21:42:31,1,92,1320,100.36,100,0x0000000000000020
21:42:31,2,66,1942,117.44,80,0x0000000000000000
21:42:31,3,66,1920,124.53,80,0x0000000000000000
21:42:41,0,60,1957,111.54,77,0x0000000000000000
21:42:41,1,92,1417,106.22,100,0x0000000000000020
21:42:41,2,62,1942,109.18,80,0x0000000000000000
21:42:41,3,63,1920,116.51,80,0x0000000000000000
21:42:51,0,63,1957,121.83,77,0x0000000000000000
21:42:51,1,93,1320,120.09,100,0x0000000000000020
21:42:51,2,65,1942,117.39,80,0x0000000000000000
21:42:51,3,66,1920,127.95,80,0x0000000000000000
21:43:01,0,62,1957,118.88,77,0x0000000000000000
21:43:01,1,92,1320,99.68,100,0x0000000000000020
21:43:01,2,65,1942,117.17,80,0x0000000000000000
21:43:01,3,66,1920,124.36,80,0x0000000000000000
21:43:11,0,63,1957,118.99,77,0x0000000000000000
21:43:11,1,93,1350,105.39,100,0x0000000000000020
21:43:11,2,65,1942,118.03,80,0x0000000000000000
21:43:11,3,66,1920,125.79,80,0x0000000000000000
21:43:21,0,63,1957,109.44,77,0x0000000000000000
21:43:21,1,93,1462,99.72,100,0x0000000000000020
21:43:21,2,65,1942,107.23,80,0x0000000000000000
21:43:21,3,66,1920,114.42,80,0x0000000000000000
21:43:31,0,61,1957,119.34,77,0x0000000000000000
21:43:31,1,92,1320,106.65,100,0x0000000000000020
21:43:31,2,63,1942,118.23,80,0x0000000000000000
21:43:31,3,66,1920,125.46,80,0x0000000000000000
21:43:41,0,63,1957,119.89,77,0x0000000000000000
21:43:41,1,93,1320,100.36,100,0x0000000000000020
21:43:41,2,66,1942,117.82,80,0x0000000000000000
21:43:41,3,66,1920,125.22,81,0x0000000000000000
21:43:52,0,60,1957,111.68,77,0x0000000000000000
21:43:52,1,93,1320,98.70,100,0x0000000000000020
21:43:52,2,62,1942,109.30,80,0x0000000000000000
21:43:52,3,63,1920,116.64,81,0x0000000000000000
21:44:02,0,60,1957,111.85,77,0x0000000000000000
21:44:02,1,92,1320,102.64,100,0x0000000000000020
21:44:02,2,62,1942,109.36,80,0x0000000000000000
21:44:02,3,63,1920,116.92,81,0x0000000000000000
21:44:12,0,60,1957,111.70,77,0x0000000000000000
21:44:12,1,92,1320,105.62,100,0x0000000000000020
21:44:12,2,62,1942,113.47,80,0x0000000000000000
21:44:12,3,63,1920,116.64,81,0x0000000000000000
21:44:22,0,63,1957,120.02,77,0x0000000000000000
21:44:22,1,92,1320,94.38,100,0x0000000000000020
21:44:22,2,65,1942,118.08,80,0x0000000000000000
21:44:22,3,66,1920,125.84,81,0x0000000000000000
21:44:32,0,63,1957,121.46,78,0x0000000000000000
21:44:32,1,93,1320,107.53,100,0x0000000000000020
21:44:32,2,65,1942,119.38,80,0x0000000000000000
21:44:32,3,66,1920,127.09,81,0x0000000000000000
21:44:42,0,62,1957,111.38,78,0x0000000000000000
21:44:42,1,93,1575,100.71,100,0x0000000000000020
21:44:42,2,65,1942,109.09,80,0x0000000000000000
21:44:42,3,64,1920,121.47,81,0x0000000000000000
21:44:52,0,60,1957,111.54,77,0x0000000000000000
21:44:52,1,92,1320,101.55,100,0x0000000000000020
21:44:52,2,62,1942,109.40,80,0x0000000000000000
21:44:52,3,63,1920,116.78,81,0x0000000000000000
21:45:02,0,60,1957,111.33,77,0x0000000000000000
21:45:02,1,92,1320,103.89,100,0x0000000000000020
21:45:02,2,62,1942,109.09,80,0x0000000000000000
21:45:02,3,63,1920,116.30,81,0x0000000000000000
21:45:12,0,59,1957,56.09,78,0x0000000000000000
21:45:12,1,91,1327,67.86,100,0x0000000000000020
21:45:12,2,61,1942,53.16,80,0x0000000000000000
21:45:12,3,62,1920,59.33,81,0x0000000000000000
